bootstrap_id	Method	Metric	Value
642	Complete Hi-C clique	AUPRC	0.587119206987991
642	Complete Hi-C clique	Precision	0.9862533870861147
642	Complete Hi-C clique	Recall	0.12994827496124975
642	Complete Hi-C clique	F1	0.22963937554339878
643	SGMCI	AUROC	0.8435627735302393
643	SGMCI	AUPRC	0.8407162223630964
643	SGMCI	Precision	0.6297061408665178
643	SGMCI	Recall	0.9794667270415716
643	SGMCI	F1	0.7665754563638779
643	Complete Hi-C clique	AUROC	0.5648451085417001
643	Complete Hi-C clique	AUPRC	0.5879718117811814
643	Complete Hi-C clique	Precision	0.9867519415258109
643	Complete Hi-C clique	Recall	0.13166373500060954
643	Complete Hi-C clique	F1	0.23232765574941802
644	SGMCI	AUROC	0.8425966953501137
644	SGMCI	AUPRC	0.8387060879145285
644	SGMCI	Precision	0.6293333780505528
644	SGMCI	Recall	0.9804158902105575
644	SGMCI	F1	0.7665895009191802
644	Complete Hi-C clique	AUROC	0.5641788624959704
644	Complete Hi-C clique	AUPRC	0.5874086498514943
644	Complete Hi-C clique	Precision	0.9877097925201533
644	Complete Hi-C clique	Recall	0.1301659729357878
644	Complete Hi-C clique	F1	0.2300187732742437
645	SGMCI	AUROC	0.843983755470008
645	SGMCI	AUPRC	0.8400495771836509
645	SGMCI	Precision	0.6294578933237873
645	SGMCI	Recall	0.9799630784235184
645	SGMCI	F1	0.7665433789021259
645	Complete Hi-C clique	AUROC	0.5633005570102806
645	Complete Hi-C clique	AUPRC	0.586454682011772
645	Complete Hi-C clique	Precision	0.9854666666666667
645	Complete Hi-C clique	Recall	0.12872045838485519
645	Complete Hi-C clique	F1	0.22769913276544618
646	SGMCI	AUROC	0.8416591048701734
646	SGMCI	AUPRC	0.8367911615835548
646	SGMCI	Precision	0.6296964063742343
646	SGMCI	Recall	0.9792925686619411
646	SGMCI	F1	0.7665148995337931
646	Complete Hi-C clique	AUROC	0.5644491968109018
646	Complete Hi-C clique	AUPRC	0.5875667691667723
646	Complete Hi-C clique	Precision	0.9861630270837431
646	Complete Hi-C clique	Recall	0.13094968564412476
646	Complete Hi-C clique	F1	0.23119912058852918
647	SGMCI	AUROC	0.8426024389855202
647	SGMCI	AUPRC	0.838527461899131
647	SGMCI	Precision	0.6297415409063695
647	SGMCI	Recall	0.9800153259374075
647	SGMCI	F1	0.7667696584239196
647	Complete Hi-C clique	AUROC	0.5648090546823988
647	Complete Hi-C clique	AUPRC	0.5878950637369518
647	Complete Hi-C clique	Precision	0.9860477246055548
647	Complete Hi-C clique	Recall	0.13169856667653565
647	Complete Hi-C clique	F1	0.23236234021632252
648	SGMCI	AUROC	0.8423017097057118
648	SGMCI	AUPRC	0.8385373622048429
648	SGMCI	Precision	0.6284984860842653
648	SGMCI	Recall	0.9796844250161096
648	SGMCI	F1	0.7657464504975429
648	Complete Hi-C clique	AUROC	0.5634421197415177
648	Complete Hi-C clique	AUPRC	0.5866387444568604
648	Complete Hi-C clique	Precision	0.9863378873708764
648	Complete Hi-C clique	Recall	0.12887720092652258
648	Complete Hi-C clique	F1	0.22796762243632693
649	SGMCI	AUROC	0.841635089436694
649	SGMCI	AUPRC	0.8373898369020184
649	SGMCI	Precision	0.6295790416480072
649	SGMCI	Recall	0.9793622320137934
649	SGMCI	F1	0.7664492738808361
649	Complete Hi-C clique	AUROC	0.5645640386194722
649	Complete Hi-C clique	AUPRC	0.5877881474420077
649	Complete Hi-C clique	Precision	0.9880373340344419
649	Complete Hi-C clique	Recall	0.13089743813023563
649	Complete Hi-C clique	F1	0.23116907083320515
650	SGMCI	AUROC	0.8418336614731603
650	SGMCI	AUPRC	0.8395010260992848
650	SGMCI	Precision	0.6283862315601252
650	SGMCI	Recall	0.979257736986015
650	SGMCI	F1	0.7655327810264195
650	Complete Hi-C clique	AUROC	0.5644801814494158
650	Complete Hi-C clique	AUPRC	0.5875999150700046
650	Complete Hi-C clique	Precision	0.986233119181854
650	Complete Hi-C clique	Recall	0.1310019331580139
650	Complete Hi-C clique	F1	0.2312824770162654
651	SGMCI	AUROC	0.8428966882468722
651	SGMCI	AUPRC	0.8383665470351465
651	SGMCI	Precision	0.6297276726251105
651	SGMCI	Recall	0.979823751719814
651	SGMCI	F1	0.7667007358953393
651	Complete Hi-C clique	AUROC	0.5642576225933083
651	Complete Hi-C clique	AUPRC	0.5873858073017056
651	Complete Hi-C clique	Precision	0.9861229858599145
651	Complete Hi-C clique	Recall	0.13056653720893782
651	Complete Hi-C clique	F1	0.23060064747814188
652	SGMCI	AUROC	0.8420772355002337
652	SGMCI	AUPRC	0.8388897783988076
652	SGMCI	Precision	0.6299535790080802
652	SGMCI	Recall	0.9796321775022205
652	SGMCI	F1	0.7668094648985588
652	Complete Hi-C clique	AUROC	0.5641888828419702
652	Complete Hi-C clique	AUPRC	0.58739471629014
652	Complete Hi-C clique	Precision	0.9873258960987524
652	Complete Hi-C clique	Recall	0.1302443442066215
652	Complete Hi-C clique	F1	0.23013070537823016
653	SGMCI	AUROC	0.8418356344311606
653	SGMCI	AUPRC	0.8379519278929402
653	SGMCI	Precision	0.6297788747292601
653	SGMCI	Recall	0.9798759992337032
653	SGMCI	F1	0.7667546803400167
653	Complete Hi-C clique	AUROC	0.5643641453094015
653	Complete Hi-C clique	AUPRC	0.5875019444603253
653	Complete Hi-C clique	Precision	0.9864003679127521
653	Complete Hi-C clique	Recall	0.13074069558856824
653	Complete Hi-C clique	F1	0.2308798314611061
654	SGMCI	AUROC	0.8406205463989556
654	SGMCI	AUPRC	0.836378016976512
654	SGMCI	Precision	0.6289768250224932
654	SGMCI	Recall	0.9800849892892597
654	SGMCI	F1	0.7662238197841249
654	Complete Hi-C clique	AUROC	0.5638245529154081
654	Complete Hi-C clique	AUPRC	0.5869612389371083
654	Complete Hi-C clique	Precision	0.9857747783511975
654	Complete Hi-C clique	Recall	0.12973928490569323
654	Complete Hi-C clique	F1	0.22930004924895347
655	SGMCI	AUROC	0.8406097156379491
655	SGMCI	AUPRC	0.8368417232454661
655	SGMCI	Precision	0.6280123928880453
655	SGMCI	Recall	0.9796321775022205
655	SGMCI	F1	0.7653696087735948
655	Complete Hi-C clique	AUROC	0.5644054488767765
655	Complete Hi-C clique	AUPRC	0.5874905966903328
655	Complete Hi-C clique	Precision	0.9855813343819636
655	Complete Hi-C clique	Recall	0.13094968564412476
655	Complete Hi-C clique	F1	0.23118312630672735
656	SGMCI	AUROC	0.8423290197094213
656	SGMCI	AUPRC	0.8391251288296383
656	SGMCI	Precision	0.6289697518747798
656	SGMCI	Recall	0.9794057716087009
656	SGMCI	F1	0.7660109174246319
656	Complete Hi-C clique	AUROC	0.5646257995572826
656	Complete Hi-C clique	AUPRC	0.5878191572541349
656	Complete Hi-C clique	Precision	0.9876008659712655
656	Complete Hi-C clique	Recall	0.1310890123478291
656	Complete Hi-C clique	F1	0.23145578524150337
657	SGMCI	AUROC	0.8428961786581194
657	SGMCI	AUPRC	0.8396963145986766
657	SGMCI	Precision	0.6293566695557358
657	SGMCI	Recall	0.9800849892892597
657	SGMCI	F1	0.7665056031708738
657	Complete Hi-C clique	AUROC	0.5644996249756937
657	Complete Hi-C clique	AUPRC	0.5876338031867673
657	Complete Hi-C clique	Precision	0.9864918032786886
657	Complete Hi-C clique	Recall	0.1310019331580139
657	Complete Hi-C clique	F1	0.2312895885861878
658	SGMCI	AUROC	0.8420809059445503
658	SGMCI	AUPRC	0.838650951118347
658	SGMCI	Precision	0.6293962608350168
658	SGMCI	Recall	0.979423187446664
658	SGMCI	F1	0.7663324714435122
658	Complete Hi-C clique	AUROC	0.5642962110630031
658	Complete Hi-C clique	AUPRC	0.5874844196286751
658	Complete Hi-C clique	Precision	0.9871541501976284
658	Complete Hi-C clique	Recall	0.1304881659381041
658	Complete Hi-C clique	F1	0.2305065452475811
659	SGMCI	AUROC	0.8413725312708946
659	SGMCI	AUPRC	0.8374319838327757
659	SGMCI	Precision	0.628702638077254
659	SGMCI	Recall	0.9799369546665738
659	SGMCI	F1	0.7659751150317188
659	Complete Hi-C clique	AUROC	0.5639229648782417
659	Complete Hi-C clique	AUPRC	0.5870078257187832
659	Complete Hi-C clique	Precision	0.9850283603746207
659	Complete Hi-C clique	Recall	0.130052769989028
659	Complete Hi-C clique	F1	0.22976923076923075
660	SGMCI	AUROC	0.8413326979299293
660	SGMCI	AUPRC	0.8380536122447473
660	SGMCI	Precision	0.6283327190072491
660	SGMCI	Recall	0.9797105487730542
660	SGMCI	F1	0.7656313798078233
660	Complete Hi-C clique	AUROC	0.5649499021523393
660	Complete Hi-C clique	AUPRC	0.588039739667692
660	Complete Hi-C clique	Precision	0.986266597240302
660	Complete Hi-C clique	Recall	0.13195109632699978
660	Complete Hi-C clique	F1	0.23276140151456964
661	SGMCI	AUROC	0.8423542115695318
661	SGMCI	AUPRC	0.8382066883424196
661	SGMCI	Precision	0.6289603891202863
661	SGMCI	Recall	0.9796321775022205
661	SGMCI	F1	0.7660732100114742
661	Complete Hi-C clique	AUROC	0.5639411238294324
661	Complete Hi-C clique	AUPRC	0.5872309697428104
661	Complete Hi-C clique	Precision	0.9884416102032683
661	Complete Hi-C clique	Recall	0.12957383444504433
661	Complete Hi-C clique	F1	0.22911341730052662
662	SGMCI	AUROC	0.8418490501730747
662	SGMCI	AUPRC	0.8375902258559634
662	SGMCI	Precision	0.6290017673773463
662	SGMCI	Recall	0.9793186924188857
662	SGMCI	F1	0.766008023593998
662	Complete Hi-C clique	AUROC	0.5645354704957772
662	Complete Hi-C clique	AUPRC	0.5876754312146242
662	Complete Hi-C clique	Precision	0.9866264586338009
662	Complete Hi-C clique	Recall	0.13105418067190303
662	Complete Hi-C clique	F1	0.2313747194293269
663	SGMCI	AUROC	0.843112824058231
663	SGMCI	AUPRC	0.8388851614060207
663	SGMCI	Precision	0.629650346521085
663	SGMCI	Recall	0.980224315992964
663	SGMCI	F1	0.7667660030992968
663	Complete Hi-C clique	AUROC	0.5652572139270863
663	Complete Hi-C clique	AUPRC	0.5883494426882789
663	Complete Hi-C clique	Precision	0.9866441908713693
663	Complete Hi-C clique	Recall	0.1325171110607987
663	Complete Hi-C clique	F1	0.2336521779183492
664	SGMCI	AUROC	0.8417831094561637
664	SGMCI	AUPRC	0.838389132529714
664	SGMCI	Precision	0.6293300795352144
664	SGMCI	Recall	0.9791009944443477
664	SGMCI	F1	0.7661847830160716
664	Complete Hi-C clique	AUROC	0.5643480418984568
664	Complete Hi-C clique	AUPRC	0.58746346662294
664	Complete Hi-C clique	Precision	0.9860144451739987
664	Complete Hi-C clique	Recall	0.13076681934551282
664	Complete Hi-C clique	F1	0.2309099855460221
665	SGMCI	AUROC	0.843171928607523
665	SGMCI	AUPRC	0.8389591012958431
665	SGMCI	Precision	0.629595259391771
665	SGMCI	Recall	0.9807032515369477
665	SGMCI	F1	0.7668716251642732
665	Complete Hi-C clique	AUROC	0.5646808802644262
665	Complete Hi-C clique	AUPRC	0.5878594913127506
665	Complete Hi-C clique	Precision	0.9874197352902634
665	Complete Hi-C clique	Recall	0.13122833905153347
665	Complete Hi-C clique	F1	0.23166794773251348
666	SGMCI	AUROC	0.8417649781029354
666	SGMCI	AUPRC	0.8379759514397467
666	SGMCI	Precision	0.6289196657306827
666	SGMCI	Recall	0.9790922865253662
666	SGMCI	F1	0.7658778813143697
666	Complete Hi-C clique	AUROC	0.5651613365746461
666	Complete Hi-C clique	AUPRC	0.5883250702383532
666	Complete Hi-C clique	Precision	0.9877001171417416
666	Complete Hi-C clique	Recall	0.1321600863825563
666	Complete Hi-C clique	F1	0.23312647844920276
667	SGMCI	AUROC	0.8412574004879562
667	SGMCI	AUPRC	0.8360878431639862
667	SGMCI	Precision	0.6300317307530877
667	SGMCI	Recall	0.9803462268587053
667	SGMCI	F1	0.7670860460124893
667	Complete Hi-C clique	AUROC	0.563680275086491
667	Complete Hi-C clique	AUPRC	0.5868870142943601
667	Complete Hi-C clique	Precision	0.9867747723798764
667	Complete Hi-C clique	Recall	0.12929518103763563
667	Complete Hi-C clique	F1	0.22863302151903608
668	SGMCI	AUROC	0.8442493585968609
668	SGMCI	AUPRC	0.8402807931959055
668	SGMCI	Precision	0.6301229565538585
668	SGMCI	Recall	0.9804333060485205
668	SGMCI	F1	0.7671803188209281
668	Complete Hi-C clique	AUROC	0.564658693788537
668	Complete Hi-C clique	AUPRC	0.5877685396960604
668	Complete Hi-C clique	Precision	0.9862700228832952
668	Complete Hi-C clique	Recall	0.13135895783625628
668	Complete Hi-C clique	F1	0.23183973319603787
669	SGMCI	AUROC	0.8403726033858936
669	SGMCI	AUPRC	0.8364453582429241
669	SGMCI	Precision	0.6286692431418104
669	SGMCI	Recall	0.980224315992964
669	SGMCI	F1	0.7660380953677175
669	Complete Hi-C clique	AUROC	0.5635461078472171
669	Complete Hi-C clique	AUPRC	0.5867330934994428
669	Complete Hi-C clique	Precision	0.98629499035327
669	Complete Hi-C clique	Recall	0.12909489890106063
669	Complete Hi-C clique	F1	0.22830698627078053
670	SGMCI	AUROC	0.8404197265253992
670	SGMCI	AUPRC	0.8367122067048407
670	SGMCI	Precision	0.6284758297862832
670	SGMCI	Recall	0.9797366725299987
670	SGMCI	F1	0.7657455931395902
670	Complete Hi-C clique	AUROC	0.5635149148694854
670	Complete Hi-C clique	AUPRC	0.5866648916999971
670	Complete Hi-C clique	Precision	0.9856430707876371
670	Complete Hi-C clique	Recall	0.1291297305769867
670	Complete Hi-C clique	F1	0.22834397111246277
671	SGMCI	AUROC	0.8424060661087567
671	SGMCI	AUPRC	0.8386721518921625
671	SGMCI	Precision	0.6297229219143576
671	SGMCI	Recall	0.9796408854212021
671	SGMCI	F1	0.7666412255356266
671	Complete Hi-C clique	AUROC	0.5642407136774239
671	Complete Hi-C clique	AUPRC	0.5873737118751373
671	Complete Hi-C clique	Precision	0.9861833015329956
671	Complete Hi-C clique	Recall	0.1305229976140302
671	Complete Hi-C clique	F1	0.23053438636695708
672	SGMCI	AUROC	0.8418833977418018
672	SGMCI	AUPRC	0.8380622575472272
672	SGMCI	Precision	0.6285181379556827
672	SGMCI	Recall	0.9800762813702781
672	SGMCI	F1	0.7658807117825186
672	Complete Hi-C clique	AUROC	0.564210326204632
672	Complete Hi-C clique	AUPRC	0.5872792506065132
672	Complete Hi-C clique	Precision	0.9850932492776464
672	Complete Hi-C clique	Recall	0.13062749264180845
672	Complete Hi-C clique	F1	0.2306675072655421
673	SGMCI	AUROC	0.8417645538477587
673	SGMCI	AUPRC	0.8377812819688515
673	SGMCI	Precision	0.6288809551745138
673	SGMCI	Recall	0.9801546526411118
673	SGMCI	F1	0.7661739630591414
673	Complete Hi-C clique	AUROC	0.5633562627350776
673	Complete Hi-C clique	AUPRC	0.5866003851138079
673	Complete Hi-C clique	Precision	0.987033819008154
673	Complete Hi-C clique	Recall	0.12859854751911387
673	Complete Hi-C clique	F1	0.22755007704160246
674	SGMCI	AUROC	0.8419503407472815
674	SGMCI	AUPRC	0.8373940367808452
674	SGMCI	Precision	0.6289651702353665
674	SGMCI	Recall	0.9796670091781466
674	SGMCI	F1	0.7660874065398287
674	Complete Hi-C clique	AUROC	0.5638487670796123
674	Complete Hi-C clique	AUPRC	0.5870695256227532
674	Complete Hi-C clique	Precision	0.9871956478471439
674	Complete Hi-C clique	Recall	0.12957383444504433
674	Complete Hi-C clique	F1	0.2290799085527785
675	SGMCI	AUROC	0.8410498546269891
675	SGMCI	AUPRC	0.8375371212967265
675	SGMCI	Precision	0.6290565130619021
675	SGMCI	Recall	0.9798585833957401
675	SGMCI	F1	0.7662137363516582
675	Complete Hi-C clique	AUROC	0.5645490392963284
675	Complete Hi-C clique	AUPRC	0.5876921341343833
675	Complete Hi-C clique	Precision	0.9866928875778433
675	Complete Hi-C clique	Recall	0.13107159650986608
675	Complete Hi-C clique	F1	0.23140368813079873
676	SGMCI	AUROC	0.8419866161098593
676	SGMCI	AUPRC	0.8385313048884289
676	SGMCI	Precision	0.6281969702044051
676	SGMCI	Recall	0.980024033856389
676	SGMCI	F1	0.7656262755449128
676	Complete Hi-C clique	AUROC	0.5640473201107333
676	Complete Hi-C clique	AUPRC	0.5872104280041831
676	Complete Hi-C clique	Precision	0.9864632857897517
676	Complete Hi-C clique	Recall	0.13008760166495412
676	Complete Hi-C clique	F1	0.22986259635949594
677	SGMCI	AUROC	0.841968314597416
677	SGMCI	AUPRC	0.8383085546642227
677	SGMCI	Precision	0.6291479594974644
677	SGMCI	Recall	0.9798585833957401
677	SGMCI	F1	0.7662815680426025
677	Complete Hi-C clique	AUROC	0.5641261983036459
677	Complete Hi-C clique	AUPRC	0.5872888209987408
677	Complete Hi-C clique	Precision	0.9865435356200528
677	Complete Hi-C clique	Recall	0.13023563628763998
677	Complete Hi-C clique	F1	0.23009584762842508
678	SGMCI	AUROC	0.8419943928092573
678	SGMCI	AUPRC	0.8382740571275309
678	SGMCI	Precision	0.6297287312054276
678	SGMCI	Recall	0.979606053745276
678	SGMCI	F1	0.7666348643859889
678	Complete Hi-C clique	AUROC	0.5646835051184631
678	Complete Hi-C clique	AUPRC	0.5878152693983818
678	Complete Hi-C clique	Precision	0.9866562009419152
678	Complete Hi-C clique	Recall	0.13135024991727476
678	Complete Hi-C clique	F1	0.23183683506754987
679	SGMCI	AUROC	0.8421489452071207
679	SGMCI	AUPRC	0.8386412793521609
679	SGMCI	Precision	0.6288995696641144
679	SGMCI	Recall	0.9798934150716662
679	SGMCI	F1	0.7661079491299255
679	Complete Hi-C clique	AUROC	0.5648911827470013
679	Complete Hi-C clique	AUPRC	0.588034784161755
679	Complete Hi-C clique	Precision	0.9870782483847811
679	Complete Hi-C clique	Recall	0.13170727459551718
679	Complete Hi-C clique	F1	0.23240448367790661
680	SGMCI	AUROC	0.8417973850523787
680	SGMCI	AUPRC	0.8374934431817458
680	SGMCI	Precision	0.629403998702156
680	SGMCI	Recall	0.9797366725299987
680	SGMCI	F1	0.7664341476041908
680	Complete Hi-C clique	AUROC	0.5631695215471224
680	Complete Hi-C clique	AUPRC	0.586261521892054
680	Complete Hi-C clique	Precision	0.9842750533049041
680	Complete Hi-C clique	Recall	0.12863337919503998
680	Complete Hi-C clique	F1	0.22753107527378588
681	SGMCI	AUROC	0.842277105275846
681	SGMCI	AUPRC	0.8384209972404523
681	SGMCI	Precision	0.6287906303608048
681	SGMCI	Recall	0.9798934150716662
681	SGMCI	F1	0.7660271137750639
681	Complete Hi-C clique	AUROC	0.564346014210142
681	Complete Hi-C clique	AUPRC	0.5874460620076876
681	Complete Hi-C clique	Precision	0.9857592859955375
681	Complete Hi-C clique	Recall	0.1308016510214389
681	Complete Hi-C clique	F1	0.23095728650942526
682	SGMCI	AUROC	0.8411487740621677
682	SGMCI	AUPRC	0.8376208797404732
682	SGMCI	Precision	0.6291756601093752
682	SGMCI	Recall	0.9797976279628694
682	SGMCI	F1	0.7662834727178621
682	Complete Hi-C clique	AUROC	0.5647580293518848
682	Complete Hi-C clique	AUPRC	0.5878895535534661
682	Complete Hi-C clique	Precision	0.9867346271972816
682	Complete Hi-C clique	Recall	0.13148957662097913
682	Complete Hi-C clique	F1	0.23205600079913327
683	SGMCI	AUROC	0.8429549856404265
683	SGMCI	AUPRC	0.8391521741996695
683	SGMCI	Precision	0.6293613263127299
683	SGMCI	Recall	0.9804594298054651
683	SGMCI	F1	0.7666235446313066
683	Complete Hi-C clique	AUROC	0.5645400327944858
683	Complete Hi-C clique	AUPRC	0.5877147481918121
683	Complete Hi-C clique	Precision	0.9872013651877133
683	Complete Hi-C clique	Recall	0.13097580940106934
683	Complete Hi-C clique	F1	0.23126835493642078
684	SGMCI	AUROC	0.8424848622696894
684	SGMCI	AUPRC	0.8388111436225961
684	SGMCI	Precision	0.6296439152551847
684	SGMCI	Recall	0.9808338703216706
684	SGMCI	F1	0.7669476522497004
684	Complete Hi-C clique	AUROC	0.5636344994640509
684	Complete Hi-C clique	AUPRC	0.5867933318342458
684	Complete Hi-C clique	Precision	0.985926712692512
684	Complete Hi-C clique	Recall	0.1293300127135617
684	Complete Hi-C clique	F1	0.22866468568613263
685	SGMCI	AUROC	0.8424435453689432
685	SGMCI	AUPRC	0.8390706232456239
685	SGMCI	Precision	0.6297408096059499
685	SGMCI	Recall	0.9791532419582368
685	SGMCI	F1	0.7665051091706033
685	Complete Hi-C clique	AUROC	0.5643401394844151
685	Complete Hi-C clique	AUPRC	0.5874289072466401
685	Complete Hi-C clique	Precision	0.985567145575018
685	Complete Hi-C clique	Recall	0.13081906685940195
685	Complete Hi-C clique	F1	0.23097915913930553
686	SGMCI	AUROC	0.8430831463864022
686	SGMCI	AUPRC	0.8401005528868346
686	SGMCI	Precision	0.6293529415056435
686	SGMCI	Recall	0.9793448161758302
686	SGMCI	F1	0.7662763721345374
686	Complete Hi-C clique	AUROC	0.5638821682329456
686	Complete Hi-C clique	AUPRC	0.5870234048942409
686	Complete Hi-C clique	Precision	0.9859154929577465
686	Complete Hi-C clique	Recall	0.12983507201449
686	Complete Hi-C clique	F1	0.2294534514200414
687	SGMCI	AUROC	0.8437806168173607
687	SGMCI	AUPRC	0.8406120129406547
687	SGMCI	Precision	0.6300814601237298
687	SGMCI	Recall	0.9800066180184259
687	SGMCI	F1	0.7670189093313069
687	Complete Hi-C clique	AUROC	0.5651952725019892
687	Complete Hi-C clique	AUPRC	0.588451114510127
687	Complete Hi-C clique	Precision	0.9892318736539842
687	Complete Hi-C clique	Recall	0.13199463592190738
687	Complete Hi-C clique	F1	0.2329115480059311
688	SGMCI	AUROC	0.8409952793181102
688	SGMCI	AUPRC	0.8361089964157448
688	SGMCI	Precision	0.6294161065569187
688	SGMCI	Recall	0.9801720684790749
688	SGMCI	F1	0.7665763164346617
688	Complete Hi-C clique	AUROC	0.5637099194460554
688	Complete Hi-C clique	AUPRC	0.5867757744859667
688	Complete Hi-C clique	Precision	0.9844679444811633
